Burst_Name,Burst_Image,BurstID,Simple,Extended,Other,Too Noisy,Verify,Follow
GRB110223B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110223B_446677.png,95373561,2,4,18,6,,"[7, 3, 18, 0, 4, 11]"
GRB110305A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110305A_448229.png,95373562,4,1,12,2,,"[11, 1, 11, 0, 1, 3]"
GRB110312A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110312A_449074.png,95373563,9,3,14,5,,"[13, 4, 10, 0, 4, 9]"
GRB110315A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110315A_449399.png,95373564,0,5,16,4,,"[8, 4, 16, 0, 1, 5]"
GRB110318A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110318A_449542.png,95373566,7,3,14,2,,"[13, 9, 10, 0, 0, 2]"
GRB110318B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110318B_449549.png,95373569,24,1,8,3,,"[26, 3, 7, 0, 0, 3]"
GRB110319A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110319A_449578.png,95373570,1,7,22,0,,"[18, 9, 14, 0, 0, 1]"
GRB110402A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110402A_450545.png,95373573,4,13,3,0,,"[6, 9, 9, 0, 1, 1]"
GRB110407A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110407A_450884.png,95373574,1,11,5,14,,"[5, 6, 9, 0, 1, 18]"
GRB110411A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110411A_451165.png,95373575,0,3,15,0,Other,"[14, 2, 8, 0, 0, 0]"
GRB110412A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110412A_451191.png,95373576,15,8,4,2,,"[5, 23, 5, 0, 1, 3]"
GRB110414A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110414A_451343.png,95373577,1,4,14,3,,"[7, 6, 7, 0, 1, 4]"
GRB110420A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110420A_451757.png,95373578,16,4,3,1,,"[15, 5, 6, 0, 2, 3]"
GRB110420B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110420B_451794.png,95373579,15,1,12,8,,"[14, 2, 0, 0, 10, 19]"
GRB110422A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110422A_451901.png,95373583,15,6,7,4,,"[18, 5, 13, 0, 0, 4]"
GRB110503A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110503A_452685.png,95373584,26,9,1,0,,"[20, 13, 2, 0, 3, 3]"
GRB110519A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110519A_453628.png,95373586,21,12,0,0,,"[1, 33, 1, 0, 0, 0]"
GRB110520A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110520A_453747.png,95373587,14,11,4,0,,"[4, 26, 4, 0, 1, 1]"
GRB110521A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110521A_453788.png,95373588,6,10,3,6,,"[9, 6, 9, 0, 0, 6]"
GRB110530A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110530A_454473.png,95373589,7,5,13,2,,"[6, 2, 13, 0, 3, 5]"
GRB110610A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110610A_455155.png,95373590,0,3,12,0,Other,"[6, 2, 11, 0, 2, 2]"
GRB110625A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110625A_456073.png,95373591,5,10,17,1,,"[18, 5, 18, 0, 0, 1]"
GRB110709A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110709A_456939.png,95373592,0,3,11,2,,"[4, 2, 11, 0, 0, 2]"
GRB110709B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110709B_456967.png,95373595,0,0,11,1,Other,"[10, 2, 5, 0, 0, 1]"
GRB110715A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110715A_457330.png,95373598,11,7,17,1,,"[30, 6, 8, 0, 0, 1]"
GRB110719A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110719A_457553.png,95373600,4,7,11,2,,"[1, 11, 14, 0, 0, 2]"
GRB110726A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110726A_458059.png,95373601,15,0,0,0,Simple,"[14, 1, 0, 0, 0, 0]"
GRB110731A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110731A_458448.png,95373602,15,16,5,1,,"[10, 24, 6, 0, 1, 2]"
GRB110801A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110801A_458521.png,95373603,0,3,19,2,,"[11, 11, 8, 0, 2, 4]"
GRB110808A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110808A_458918.png,95373604,9,8,5,5,,"[1, 14, 5, 0, 0, 7]"
GRB110818A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110818A_500914.png,95373605,3,8,13,1,,"[5, 6, 12, 0, 2, 4]"
GRB110820A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110820A_501095.png,95373606,5,10,7,11,,"[8, 6, 7, 0, 5, 18]"
GRB110827A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110827A_501520.png,95373607,7,3,11,3,,"[7, 4, 6, 0, 5, 9]"
GRB110915A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110915A_503219.png,95373609,0,3,17,1,Other,"[7, 4, 15, 0, 1, 2]"
GRB110921A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110921A_503652.png,95373612,4,3,12,2,,"[5, 3, 12, 0, 2, 4]"
GRB110928A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB110928A_504215.png,95373614,8,2,8,10,,"[11, 1, 8, 0, 2, 12]"
GRB111005A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111005A_504779.png,95373616,4,6,14,5,,"[9, 1, 16, 0, 4, 9]"
GRB111008A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111008A_505054.png,95373617,1,14,14,2,,"[21, 5, 15, 0, 0, 2]"
GRB111016A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111016A_505646.png,95373618,2,4,10,15,,"[6, 3, 11, 0, 1, 16]"
GRB111018A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111018A_505801.png,95373619,0,3,13,3,,"[7, 3, 9, 0, 1, 4]"
GRB111020A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111020A_505926.png,95373620,11,0,2,0,Simple,"[9, 1, 1, 0, 2, 2]"
GRB111022A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111022A_506070.png,95373621,17,1,5,0,,"[17, 0, 7, 0, 1, 1]"
GRB111022B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111022B_506074.png,95373623,4,1,5,13,,"[5, 0, 5, 0, 1, 15]"
GRB111026A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111026A_506291.png,95373626,11,1,0,0,Simple,"[6, 6, 0, 0, 0, 0]"
GRB111029A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111029A_506519.png,95373627,17,8,7,2,,"[13, 11, 11, 0, 0, 2]"
GRB111103A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111103A_506902.png,95373629,1,1,12,2,,"[5, 4, 10, 0, 0, 2]"
GRB111103B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111103B_506903.png,95373630,2,14,6,1,,"[13, 10, 12, 0, 0, 1]"
GRB111107A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111107A_507185.png,95373631,13,13,2,3,,"[1, 26, 1, 0, 0, 3]"
GRB111109A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111109A_507342.png,95373633,4,4,16,2,,"[10, 4, 8, 0, 5, 8]"
GRB111117A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111117A_507901.png,95373634,11,0,1,0,Simple,"[6, 2, 1, 0, 2, 3]"
GRB111121A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111121A_508161.png,95373635,9,15,2,1,,"[11, 12, 7, 0, 1, 2]"
GRB111123A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111123A_508319.png,95373638,0,14,13,3,,"[12, 5, 19, 0, 2, 5]"
GRB111129A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111129A_508712.png,95373640,1,1,10,2,,"[7, 1, 6, 0, 0, 2]"
GRB111204A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111204A_509018.png,95373642,10,14,6,3,,"[6, 16, 13, 0, 2, 5]"
GRB111209A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111209A_509337.png,95373643,0,2,11,17,,"[2, 3, 6, 0, 5, 24]"
GRB111210A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111210A_509419.png,95373644,5,2,17,3,,"[10, 3, 10, 0, 4, 7]"
GRB111212A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111212A_509543.png,95373645,3,9,11,9,,"[3, 14, 8, 0, 3, 13]"
GRB111215A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111215A_509717.png,95373646,0,0,1,15,Too Noisy,"[1, 0, 1, 0, 0, 15]"
GRB111225A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111225A_510341.png,95373647,5,14,2,1,,"[2, 19, 5, 0, 0, 2]"
GRB111228A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111228A_510649.png,95373648,0,1,12,0,Other,"[10, 1, 3, 0, 0, 0]"
GRB111229A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB111229A_510736.png,95373651,8,12,7,0,,"[14, 7, 8, 0, 3, 4]"
GRB120102A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120102A_510922.png,95373653,9,4,15,2,,"[12, 10, 14, 0, 1, 4]"
GRB120106A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120106A_511235.png,95373655,6,11,9,0,,"[12, 7, 11, 0, 0, 0]"
GRB120116A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120116A_511866.png,95373657,8,6,19,3,,"[12, 19, 19, 0, 2, 5]"
GRB120118B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120118B_512003.png,95373658,18,2,5,0,,"[12, 11, 5, 0, 0, 0]"
GRB120119A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120119A_512035.png,95373659,19,9,2,2,,"[14, 13, 5, 0, 0, 2]"
GRB120121A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120121A_512164.png,95373660,8,5,14,5,,"[10, 3, 14, 0, 1, 6]"
GRB120211A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120211A_514586.png,95373661,0,3,11,12,,"[6, 1, 7, 0, 2, 15]"
GRB120212A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120212A_514709.png,95373662,13,1,1,0,Simple,"[4, 11, 1, 0, 0, 0]"
GRB120213A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120213A_514767.png,95373663,4,13,2,0,,"[0, 18, 2, 0, 0, 0]"
GRB120215A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120215A_515015.png,95373666,15,4,12,4,,"[15, 8, 9, 0, 2, 6]"
GRB120218A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120218A_515277.png,95373667,0,1,11,0,Other,"[5, 2, 9, 0, 0, 0]"
GRB120219A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120219A_515375.png,95373670,2,8,4,19,,"[4, 5, 9, 0, 2, 22]"
GRB120224A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120224A_515976.png,95373671,14,7,4,0,,"[9, 12, 5, 0, 0, 0]"
GRB120229A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120229A_516571.png,95373673,15,0,1,0,Simple,"[13, 2, 0, 0, 1, 1]"
GRB120305A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120305A_516997.png,95373674,12,2,1,1,,"[12, 2, 1, 0, 0, 1]"
GRB120308A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120308A_517234.png,95373675,13,8,4,3,,"[18, 4, 7, 0, 2, 5]"
GRB120311A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120311A_517469.png,95373676,11,1,0,0,Simple,"[7, 2, 2, 0, 0, 0]"
GRB120311B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120311B_517489.png,95373678,0,3,12,1,,"[8, 2, 10, 0, 1, 2]"
GRB120312A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120312A_517566.png,95373681,12,8,8,3,,"[9, 14, 9, 0, 3, 6]"
GRB120320A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120320A_518200.png,95373683,2,1,17,11,,"[8, 1, 8, 0, 3, 15]"
GRB120324A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120324A_518507.png,95373684,4,4,12,2,,"[5, 7, 15, 0, 2, 4]"
GRB120326A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120326A_518626.png,95373685,15,3,9,2,,"[12, 17, 7, 0, 2, 5]"
GRB120327A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120327A_518731.png,95373686,5,5,13,2,,"[10, 8, 12, 0, 0, 2]"
GRB120328A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120328A_518792.png,95373687,1,2,14,3,,"[6, 4, 12, 0, 1, 4]"
GRB120401A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120401A_519043.png,95373689,0,5,2,16,,"[1, 1, 3, 0, 1, 18]"
GRB120403A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120403A_519211.png,95373690,14,0,0,0,Simple,"[12, 1, 2, 0, 0, 0]"
GRB120403B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120403B_519256.png,95373694,15,2,12,2,,"[16, 2, 8, 0, 3, 5]"
GRB120404A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120404A_519380.png,95373696,7,6,7,4,,"[4, 10, 6, 0, 2, 6]"
GRB120422A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120422A_520658.png,95373697,1,7,15,7,,"[11, 4, 13, 0, 0, 7]"
GRB120514A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120514A_522197.png,95373698,6,14,7,1,,"[11, 11, 13, 0, 0, 3]"
GRB120521A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120521A_522578.png,95373699,15,0,0,1,Simple,"[14, 0, 0, 0, 1, 2]"
GRB120521B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120521B_522586.png,95373700,5,15,4,0,,"[1, 15, 9, 0, 3, 4]"
GRB120521C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120521C_522656.png,95373702,12,16,1,3,,"[2, 26, 3, 0, 0, 3]"
GRB120612A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120612A_524128.png,95373703,6,10,11,14,,"[1, 15, 11, 0, 3, 20]"
GRB120624B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120624B_525068.png,95373704,0,3,17,4,,"[11, 3, 17, 0, 0, 4]"
GRB120630A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120630A_525451.png,95373706,11,1,0,0,Simple,"[11, 1, 0, 0, 0, 0]"
GRB120701A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120701A_525477.png,95373708,0,1,13,0,Other,"[4, 4, 9, 0, 0, 0]"
GRB120703A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120703A_525671.png,95373710,11,1,0,0,Simple,"[10, 1, 3, 0, 0, 0]"
GRB120711B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120711B_526270.png,95373711,2,1,2,11,,"[4, 0, 2, 0, 1, 12]"
GRB120712A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120712A_526351.png,95373712,10,4,13,5,,"[9, 3, 13, 0, 4, 9]"
GRB120714A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120714A_526593.png,95373714,9,16,4,1,,"[4, 22, 5, 0, 2, 3]"
GRB120714B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120714B_526642.png,95373716,3,2,2,14,,"[1, 6, 1, 0, 1, 15]"
GRB120722A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120722A_528195.png,95373717,0,2,17,5,,"[7, 1, 14, 0, 1, 7]"
GRB120724A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120724A_528443.png,95373718,3,4,5,16,,"[3, 2, 5, 0, 2, 19]"
GRB120728A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120728A_529021.png,95373721,3,8,11,3,,"[5, 10, 11, 0, 1, 5]"
GRB120729A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120729A_529095.png,95373723,14,17,1,2,,"[3, 26, 2, 0, 0, 2]"
GRB120802A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120802A_529486.png,95373724,12,5,11,1,,"[10, 14, 7, 0, 2, 3]"
GRB120803A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120803A_529582.png,95373725,12,4,6,6,,"[11, 8, 3, 0, 2, 9]"
GRB120803B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120803B_529606.png,95373726,15,15,2,4,,"[5, 28, 2, 0, 0, 4]"
GRB120804A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120804A_529686.png,95373728,11,1,0,0,Simple,"[12, 0, 0, 0, 0, 0]"
GRB120805A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120805A_530031.png,95373730,1,4,8,18,,"[4, 5, 7, 0, 2, 20]"
GRB120807A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120807A_530267.png,95373731,12,10,3,0,,"[8, 12, 9, 0, 0, 0]"
GRB120811A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120811A_530581.png,95373732,10,3,13,1,,"[17, 3, 9, 0, 1, 2]"
GRB120811C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120811C_530689.png,95373735,14,3,0,0,Simple,"[16, 2, 3, 0, 0, 0]"
GRB120815A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120815A_531003.png,95373736,19,7,0,3,,"[4, 22, 1, 0, 0, 3]"
GRB120816A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120816A_531223.png,95373738,14,4,0,0,,"[3, 13, 0, 0, 2, 2]"
GRB120817A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120817A_531267.png,95373739,1,8,12,4,,"[10, 2, 13, 0, 1, 5]"
GRB120817B,,95373740,9,1,15,7,,"[8, 0, 0, 0, 16, 23]"
GRB120819A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120819A_531428.png,95373742,4,6,10,13,,"[2, 7, 12, 0, 3, 16]"
GRB120907A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120907A_532871.png,95373743,14,6,4,1,,"[9, 7, 7, 0, 2, 4]"
GRB120909A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120909A_533060.png,95373744,3,13,11,5,,"[2, 14, 12, 0, 5, 11]"
GRB120911A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120911A_533268.png,95373745,4,8,13,0,,"[17, 4, 8, 0, 0, 0]"
GRB120913A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120913A_533568.png,95373746,2,3,16,0,,"[10, 11, 6, 0, 2, 2]"
GRB120913B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120913B_533613.png,95373748,3,4,13,1,,"[11, 3, 12, 0, 1, 2]"
GRB120918A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120918A_534015.png,95373751,1,16,14,3,,"[12, 8, 15, 0, 1, 4]"
GRB120922A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120922A_534394.png,95373753,0,2,13,1,Other,"[8, 7, 11, 0, 0, 1]"
GRB120923A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120923A_534402.png,95373754,2,3,21,11,,"[6, 1, 14, 0, 6, 19]"
GRB120927A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB120927A_534815.png,95373756,11,9,12,1,,"[11, 21, 18, 0, 0, 2]"
GRB121001A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121001A_535026.png,95373757,6,9,7,12,,"[0, 14, 10, 0, 2, 14]"
GRB121011A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121011A_535764.png,95373758,1,11,0,0,Extended,"[5, 7, 2, 0, 0, 0]"
GRB121014A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121014A_535960.png,95373759,0,2,12,1,Other,"[11, 4, 8, 0, 0, 1]"
GRB121017A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121017A_536172.png,95373760,9,1,3,0,,"[7, 1, 3, 0, 2, 2]"
GRB121024A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121024A_536580.png,95373762,9,14,5,3,,"[14, 5, 13, 0, 1, 5]"
GRB121027A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121027A_536831.png,95373765,5,10,6,2,,"[6, 12, 9, 0, 0, 2]"
GRB121028A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121028A_536897.png,95373766,10,0,2,0,,"[7, 1, 1, 0, 3, 3]"
GRB121031A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121031A_537195.png,95373767,0,8,16,1,,"[12, 9, 13, 0, 0, 1]"
GRB121102A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121102A_537266.png,95373769,5,15,2,0,,"[4, 18, 5, 0, 0, 0]"
GRB121108A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121108A_537921.png,95373770,0,2,16,2,Other,"[4, 3, 11, 0, 2, 4]"
GRB121117A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121117A_538696.png,95373772,15,8,4,2,,"[6, 19, 8, 0, 0, 2]"
GRB121123A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121123A_539358.png,95373773,15,11,5,4,,"[5, 23, 7, 0, 0, 4]"
GRB121125A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121125A_539563.png,95373774,1,8,15,2,,"[8, 6, 15, 0, 1, 3]"
GRB121128A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121128A_539866.png,95373776,9,9,16,0,,"[14, 7, 21, 0, 3, 3]"
GRB121201A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121201A_540178.png,95373778,0,4,16,4,,"[6, 2, 15, 0, 1, 6]"
GRB121202A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121202A_540255.png,95373780,2,4,15,3,,"[5, 4, 15, 0, 2, 5]"
GRB121209A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121209A_540964.png,95373782,0,4,18,3,,"[11, 7, 13, 0, 0, 3]"
GRB121211A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121211A_541200.png,95373783,0,9,13,6,,"[11, 5, 11, 0, 2, 8]"
GRB121212A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121212A_541371.png,95373784,17,6,13,5,,"[19, 8, 7, 0, 4, 9]"
GRB121217A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121217A_542441.png,95373785,0,0,11,2,Other,"[5, 5, 7, 0, 0, 2]"
GRB121226A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121226A_544027.png,95373786,15,0,1,0,Simple,"[16, 0, 0, 0, 0, 0]"
GRB121229A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB121229A_544347.png,95373788,1,1,3,15,,"[2, 1, 2, 0, 1, 16]"
GRB130102A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130102A_544784.png,95373790,2,5,3,18,,"[1, 9, 3, 0, 1, 19]"
GRB130122A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130122A_546731.png,95373793,6,7,6,14,,"[0, 10, 9, 0, 2, 16]"
GRB130131A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130131A_547407.png,95373794,4,12,15,4,,"[16, 9, 11, 0, 0, 4]"
GRB130131B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130131B_547420.png,95373795,16,6,8,1,,"[13, 13, 7, 0, 3, 4]"
GRB130206A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130206A_547918.png,95373797,0,14,12,6,,"[9, 4, 18, 0, 1, 9]"
GRB130211A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130211A_548276.png,95373798,4,10,12,7,,"[6, 12, 15, 0, 3, 11]"
GRB130215A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130215A_548760.png,95373799,10,12,8,5,,"[5, 16, 9, 0, 2, 8]"
GRB130216A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130216A_548927.png,95373800,20,3,8,1,,"[16, 3, 8, 0, 6, 7]"
GRB130305A,,95373802,12,0,4,2,,"[10, 1, 1, 0, 5, 7]"
GRB130306A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130306A_550457.png,95373804,2,10,1,0,,"[1, 11, 4, 0, 0, 0]"
GRB130313A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130313A_550906.png,95373805,12,0,1,0,Simple,"[11, 0, 1, 0, 0, 0]"
GRB130315A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130315A_551126.png,95373807,0,12,22,4,,"[16, 25, 20, 0, 0, 6]"
GRB130327A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130327A_552063.png,95373808,12,0,1,0,Simple,"[10, 2, 2, 0, 0, 0]"
GRB130408A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130408A_553132.png,95373811,13,4,3,0,,"[14, 5, 3, 0, 2, 2]"
GRB130418A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130418A_553847.png,95373812,1,2,2,19,,"[0, 3, 0, 0, 2, 22]"
GRB130419A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130419A_553918.png,95373813,5,4,5,16,,"[2, 8, 5, 0, 1, 17]"
GRB130420A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB130420A_553977.png,95373814,15,2,4,0,,"[17, 1, 4, 0, 2, 2]"
